"FDM","0000031","20240227|085112","20240226_1952104_097101_109251","R04_0_M15 Lannion (FRA)","Bondioli/Romano","Aubriot/Demanet","|K|0.844059|EK|G||OL1|1.2138|EOL1|OL2|6.741|EOL2|OH1|1.904|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/france/itf-m15-lannion-men-doubles/bondioli-federico-romano-filippo-aubriot-alexandre-demanet-emilien-KvjDAqvt/","","","","","","","","1.52","2.37","","","","","","",""
"FDM","0000032","20240227|085116","20240226_1952104_109256_109257","R04_0_M15 Lannion (FRA)","Canter/Karlsson Wistrand","Bass/Kirchheimer","|K|0.151594|EK|G||OL1|6.93|EOL1|OL2|1.2036|EOL2|OH1|1|EOH1|OH2|1.888|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/france/itf-m15-lannion-men-doubles/canter-alexis-karlsson-wistrand-jack-bass-finn-kirchheimer-strong-txojCdFp/","","","","","","","","3.9","1.21","","","","","","",""
"FDM","0000033","20240227|085119","20240226_1952104_109262_100053","R04_0_M15 Lannion (FRA)","Freire Da Silva/Walch","Loof/Pel","|K|0.280247|EK|G||OL1|3.7485|EOL1|OL2|1.4178|EOL2|OH1|1|EOH1|OH2|2.224|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/france/itf-m15-lannion-men-doubles/freire-da-silva-adan-walch-antoine-thijmen-loof-pel-stijn-nF9fNMNo/","","","","","","","","1.85","1.85","","","","","","",""
"FDM","0000034","20240227|085122","20240226_1952104_109254_109255","R04_0_M15 Lannion (FRA)","Hoang/Salle","Lestir/Martin","|K|0.709457|EK|G||OL1|1.4382|EOL1|OL2|3.6225|EOL2|OH1|2.256|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/france/itf-m15-lannion-men-doubles/hoang-antoine-salle-fabien-lestir-loan-martin-benjamin-YBLCbwoo/","","","","","","","","1.09","6.15","","","","","","",""
"FDM","0000035","20240227|085126","20240226_1952104_109259_106526","R04_0_M15 Lannion (FRA)","Ojakaar/Rossi","Ghazouani Durand/Massard","|K|0.417095|EK|G||OL1|2.52|EOL1|OL2|1.7544|EOL2|OH1|3.48|EOH1|OH2|2.752|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/france/itf-m15-lannion-men-doubles/ojakaar-oliver-rossi-leonardo-ghazouani-durand-yanis-massard-loann-6elL8N8h/","","","","","","","","1.72","2.0","","","","","","",""
"FDM","0000036","20240227|085130","20240226_1952204_109237_109238","R04_0_M15 Monastir (TUN)","Beaupain/Faucon","Duhan/Flores","|K|0.452246|EK|G||OL1|2.331|EOL1|OL2|1.8666|EOL2|OH1|3.219|EOH1|OH2|2.928|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/tunisia/itf-m15-monastir-9-men-doubles/beaupain-simon-romain-faucon-duhan-chirag-flores-jesse-rseKUmyA/","","","","","","","","1.85","1.85","","","","","","",""
