"FDM","0000013","20240611|082711","20240610_1979804_106348_111899","R04_0_POL_M15 Koszalin","Baum/Paty","Freire Da Silva/Genier","|K|0.840249|EK|G||OL1|1.2324|EOL1|OL2|6.573|EOL2|OH1|120|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/poland/itf-m15-koszalin-men-doubles/baum-stepan-paty-daniel-freire-da-silva-adan-genier-tanguy-v1UuNEjo/","","","","","","","","1.53","2.35","","","","","","",""
"FDM","0000014","20240611|082715","20240610_1979804_111706_111900","R04_0_POL_M15 Koszalin","Kielan/Pieczonka","Molder/Rapagnetta","","GEW","https://www.oddsportal.com/tennis/poland/itf-m15-koszalin-men-doubles/kielan-szymon-pieczonka-filip-molder-markus-rapagnetta-daniele-SzQZrdD4/","","","","","","","","1.27","3.4","","","","","","",""
"FDM","0000015","20240611|082719","20240610_1979804_111906_101778","R04_0_POL_M15 Koszalin","Kosinski/Lis","Sorger/Wiskandt","|K|0.149765|EK|G||OL1|7.014|EOL1|OL2|1.21186|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/poland/itf-m15-koszalin-men-doubles/kosinski-filip-lis-mikolaj-sorger-sebastian-wiskandt-max-W8WQpIrh/","","","","","","","","8.2","1.05","","","","","","",""
"FDM","0000016","20240611|082723","20240610_1979804_111907_067585","R04_0_POL_M15 Koszalin","Majchrzak/Matuszewski","Monzon/Tenti","|K|0.202064|EK|G||OL1|5.1975|EOL1|OL2|1.29402|EOL2|OH1|1|EOH1|OH2|126|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/poland/itf-m15-koszalin-men-doubles/majchrzak-adam-matuszewski-gabriel-monzon-ignacio-tenti-fermin-n3k1UdbB/","","","","","","","","4.9","1.14","","","","","","",""
"FDM","0000017","20240611|082727","20240610_1979604_111893_111894","R04_0_POR_M25 Elvas","Celikbilek/Levy","Kolluru/Portugal","","GEW","https://www.oddsportal.com/tennis/portugal/itf-m25-elvas-men-doubles/celikbilek-altug-levy-yoav-kolluru-vivek-portugal-joao-WMmZPhVh/","","","","","","","","1.09","6.3","","","","","","",""
"FDM","0000018","20240611|082731","20240610_1979604_111892_094266","R04_0_POR_M25 Elvas","Ferreira Silva/Gengel","Kimhi/Shimanov","|K|0.664979|EK|G||OL1|1.55077|EOL1|OL2|3.1395|EOL2|OH1|151|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/portugal/itf-m25-elvas-men-doubles/silva-frederico-ferreira-gengel-marek-kimhi-orel-shimanov-ofek-6LV4Gubd/","","","","","","","","1.57","2.25","","","","","","",""
