"FDM","0000019","20240611|083022","20240610_1979604_111898_111028","R04_0_POR_M25 Elvas","Marincas/Stewart","Araujo/Domingues","|K|0.0001|EK|G||OL1|10500|EOL1|OL2|1.03727|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/portugal/itf-m25-elvas-men-doubles/marincas-daniel-stewart-andre-araujo-pedro-domingues-joao-00pAR56c/","","","","","","","","12.0","1.01","","","","","","",""
"FDM","0000020","20240611|083025","20240610_1979604_111429_081675","R04_0_POR_M25 Elvas","Reynolds/Taylor","Graca/Stoliar","|K|0.9999|EK|G||OL1|1.03727|EOL1|OL2|10500|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/portugal/itf-m25-elvas-men-doubles/reynolds-finn-taylor-adam-graca-joao-stoliar-illia-ph2N32Ej/","","","","","","","","1.07","7.1","","","","","","",""
"FDM","0000021","20240611|083030","20240610_1980404_110426_111874","R04_0_SRB_M15 Kursumlijska Banja","Ljubojevic/Pilipovic","Ivanov/Shandarov","","GEW","https://www.oddsportal.com/tennis/serbia/itf-m15-kursumlijska-banja-7-men-doubles/ljubojevic-aleksandar-pilipovic-astro-ivanov-mihail-shandarov-vasil-YmaRjMZ8/","","","","","","","","2.2","1.6","","","","","","",""
"FDM","0000022","20240611|083034","20240610_1980304_111869_111870","R04_0_TUN_M15 Monastir","De Pellegrin/Sklenka","Chiu/Sureshkumar","","GEW","https://www.oddsportal.com/tennis/tunisia/itf-m15-monastir-24-men-doubles/de-pellegrin-valentino-sklenka-victor-chiu-jordan-sureshkumar-manish-zy6xe5w3/","","","","","","","","3.65","1.24","","","","","","",""
"FDM","0000023","20240611|083037","20240610_1980304_109235_111865","R04_0_TUN_M15 Monastir","Elamin/Lopez","Donnet/Rodrigues","","GEW","https://www.oddsportal.com/tennis/tunisia/itf-m15-monastir-24-men-doubles/elamin-ammar-lopez-noah-donnet-etienne-rodrigues-natan-4EIZWhiD/","","","","","","","","2.08","1.66","","","","","","",""
"FDM","0000024","20240611|083041","20240610_1980304_100553_111866","R04_0_TUN_M15 Monastir","Elsayed/Ouakaa","Formella/Stecker","","GEW","https://www.oddsportal.com/tennis/tunisia/itf-m15-monastir-24-men-doubles/asrawy-amr-ouakaa-aziz-formella-leon-stecker-ben-rsJjX1od/","","","","","","","","1.05","8.2","","","","","","",""
