"FDM","0000001","20240514|081705","20240513_1972304_108060_094651","R04_0_ESP_M25 Vic","Alcala Gurri/Sanchez Quilez","Boixader Roca/Cervantes Tomas","|K|0.9999|EK|G||OL1|1.03727|EOL1|OL2|10500|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/spain/itf-m25-vic-men-doubles/alcala-gurri-max-sanchez-quilez-alejo-boixader-roca-nil-cervantes-tomas-luca-2XKo7IVs/","","","","","","","","1.07","7.1","","","","","","",""
"FDM","0000002","20240514|081709","20240513_1972304_111066_111067","R04_0_ESP_M25 Vic","Colombo/Dessi","Kwiatkowski/Mccormick","","GEW","https://www.oddsportal.com/tennis/spain/itf-m25-vic-men-doubles/colombo-andrea-dessi-marco-kwiatkowski-thai-son-mccormick-tristan-2Dx31EaJ/","","","","","","","","4.57","1.16","","","","","","",""
"FDM","0000003","20240514|081712","20240513_1972304_111063_089583","R04_0_ESP_M25 Vic","Cowley/Golesworthy","Merida Aguilar/Petrov","|K|0.607333|EK|G||OL1|1.69455|EOL1|OL2|2.6775|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/spain/itf-m25-vic-men-doubles/cowley-robert-golesworthy-ryan-daniel-merida-aguilar-petrov-pavel-zoJg5d0f/","","","","","","","","","","","","","","","",""
"FDM","0000004","20240514|081716","20240513_1972304_111064_111065","R04_0_ESP_M25 Vic","Del Castillo/Naharro","Gonzalez-Galino/Lopez","","GEW","https://www.oddsportal.com/tennis/spain/itf-m25-vic-men-doubles/del-castillo-pol-naharro-david-gonzalez-galino-valentin-lopez-noah-fRcKjco1/","","","","","","","","2.7","1.4","","","","","","",""
"FDM","0000005","20240514|081720","20240513_1972304_111068_109159","R04_0_ESP_M25 Vic","Lazaro Juncadella/Prat Turro","Lopez Morillo/Zusman","|K|0.260235|EK|G||OL1|4.0425|EOL1|OL2|1.39672|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/spain/itf-m25-vic-men-doubles/lazaro-juncadella-manel-prat-turro-pere-lopez-morillo-imanol-zusman-richard-fTxvBRWF/","","","","","","","","7.5","1.06","","","","","","",""
"FDM","0000006","20240514|081724","20240513_1972804_111070_111071","R04_0_SWE_M15 Kalmar","Bol/Pel","Lehmann/Parizzia","|K|0.576689|EK|G||OL1|1.78698|EOL1|OL2|2.4885|EOL2|OH1|174|EOH1|OH2|4.029|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/sweden/itf-m15-kalmar-men-doubles/bol-jurriaan-pel-stijn-lehmann-nikos-parizzia-nicolas-G4pgnTyP/","","","","","","","","1.8","1.9","","","","","","",""
