"FSM","0000025","20240424|132707","20240422_1967804_062996_090924","R04_0_GER_M15 Meerbusch","Vankan","Hrazdil","|K|0.545208|EK|G||OL1|1.95776|EOL1|OL2|2.3408|EOL2|OH1|1|EOH1|OH2|220|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|277.902|277.902|174.285|174.285|AH-3.5|234.617|234.617|174.285|174.285|AH-3|234.617|234.617|191.302|191.302|AH-2.5|209.527|209.527|191.302|191.302|AH-2|209.527|209.527|203.007|203.007|AH-1.5|197.081|197.081|203.007|203.007||AH1.5|173.862|173.862|235.388|235.388|AH2|173.862|173.862|251.15|251.15|AH2.5|166.159|166.159|251.15|251.15|AH3|166.159|166.159|269.21|269.21|AH3.5|159.098|159.098|269.21|269.21|AH4|159.098|159.098|314.086|314.086|AH4.5|146.71|146.71|314.086|314.086|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","","https://www.oddsportal.com/tennis/germany/itf-m15-meerbusch-men/vankan-marlon-hrazdil-jan-hdOIPoa6/","","","","","","","","","","","","","","","","G"
"FSM","0000026","20240424|132710","20240422_1968004_093149_039851","R04_0_TUR_M15 Antalya","Gasimov","Aksu","|K|0.24029|EK|G||OL1|4.27008|EOL1|OL2|1.40448|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|942.995|942.995|115.436|115.436|AH-3.5|747.837|747.837|115.436|115.436|AH-3|747.837|747.837|119.287|119.287|AH-2.5|618.491|618.491|119.287|119.287|AH-2|618.491|618.491|121.472|121.472|AH-1.5|565.719|565.719|121.472|121.472||AH1.5|410.901|410.901|132.165|132.165|AH2|410.901|410.901|138.736|138.736|AH2.5|358.155|358.155|138.736|138.736|AH3|358.155|358.155|148.662|148.662|AH3.5|305.5|305.5|148.662|148.662|AH4|305.5|305.5|169.478|169.478|AH4.5|243.93|243.93|169.478|169.478|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","","https://www.oddsportal.com/tennis/turkey/itf-m15-antalya-12-men/gasimov-kanan-aksu-cengiz-pdrEvb25/inplay-odds/","","","","","","","","","","","","","","","","G"
"CDM","0000027","20240424|132716","20240422_1963904_095535_108614","R04_1_USA_Savannah Challenger","Bybel/Crawford","Harrison/Willis","|K|0.366899|EK|G||OL1|2.77641|EOL1|OL2|1.5909|EOL2|OH1|273|EOH1|OH2|2.37|EOH2|EG|NA||NAOL1|2.95659|ENAOL1|NAOL2|1.74274|ENAOL2|NAVE1|-7|ENAVE1|NAVE2|-3|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/usa/savannah-challenger-men-doubles/bybel-nicholas-crawford-oliver-harrison-christian-willis-marcus-l8opq5cR/","","","","","","","","3.15","1.33","","","","","","",""
"CSV","0000028","20240424|132729","20240422_1542905_071462_052398","R05_1_COL_W35 Mosquera","Brace","Ortenzi","|K|0.522834|EK|G||OL1|2.0448|EOL1|OL2|2.1525|EOL2|OH1|2.688|EOH1|OH2|2.793|EOH2|EG|NA|NOT|ENA||AH-5.5|3.908|381.608|1.388|135.51|AH-5|3.908|381.608|1.645|160.619|AH-4|2.713|264.966|1.918|187.341|AH-3.5|2.196|214.494|1.918|187.341|AH-3|2.196|214.494|2.091|204.171|AH-2.5|2.007|195.996|2.091|204.171|AH-2|2.007|195.996|2.252|219.876|AH-1.5|1.878|183.42|2.252|219.876||AH1.5|1.653|158.492|2.826|270.964|AH2|1.653|158.492|2.979|285.602|AH2.5|1.605|153.879|2.979|285.602|AH3|1.605|153.879|3.223|309.038|AH3.5|1.542|147.838|3.223|309.038|AH4|1.542|147.838|3.548|340.133|AH4.5|1.477|141.644|3.548|340.133|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.63301|5.6|1.52937|5.6|EK-1.5||K21|7.2006|5.6|6.12343|5.6|EK21||K1.5|1.56419|5.6|3.47442|5.6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/colombia/itf-w35-mosquera-women/brace-cadence-ortenzi-jasmin-Y94mVpbs/#ah;2;-0.50;2","-0.5","1.84","1.88","","","","","1.84","1.9","","","","","","",""
"CSV","0000028","20240424|132732","20240422_1542905_071462_052398","R05_1_COL_W35 Mosquera","Brace","Ortenzi","|K|0.522834|EK|G||OL1|2.0448|EOL1|OL2|2.1525|EOL2|OH1|2.688|EOH1|OH2|2.793|EOH2|EG|NA|NOT|ENA||AH-5.5|3.908|381.608|1.388|135.51|AH-5|3.908|381.608|1.645|160.619|AH-4|2.713|264.966|1.918|187.341|AH-3.5|2.196|214.494|1.918|187.341|AH-3|2.196|214.494|2.091|204.171|AH-2.5|2.007|195.996|2.091|204.171|AH-2|2.007|195.996|2.252|219.876|AH-1.5|1.878|183.42|2.252|219.876||AH1.5|1.653|158.492|2.826|270.964|AH2|1.653|158.492|2.979|285.602|AH2.5|1.605|153.879|2.979|285.602|AH3|1.605|153.879|3.223|309.038|AH3.5|1.542|147.838|3.223|309.038|AH4|1.542|147.838|3.548|340.133|AH4.5|1.477|141.644|3.548|340.133|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.63301|5.6|1.52937|5.6|EK-1.5||K21|7.2006|5.6|6.12343|5.6|EK21||K1.5|1.56419|5.6|3.47442|5.6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/colombia/itf-w35-mosquera-women/brace-cadence-ortenzi-jasmin-Y94mVpbs/#ah;2;-1.50;2","-1.5","1.94","1.79","","","","","1.94","1.81","","","","","","",""
"CSV","0000028","20240424|132738","20240422_1542905_071462_052398","R05_1_COL_W35 Mosquera","Brace","Ortenzi","|K|0.522834|EK|G||OL1|2.0448|EOL1|OL2|2.1525|EOL2|OH1|2.688|EOH1|OH2|2.793|EOH2|EG|NA|NOT|ENA||AH-5.5|3.908|381.608|1.388|135.51|AH-5|3.908|381.608|1.645|160.619|AH-4|2.713|264.966|1.918|187.341|AH-3.5|2.196|214.494|1.918|187.341|AH-3|2.196|214.494|2.091|204.171|AH-2.5|2.007|195.996|2.091|204.171|AH-2|2.007|195.996|2.252|219.876|AH-1.5|1.878|183.42|2.252|219.876||AH1.5|1.653|158.492|2.826|270.964|AH2|1.653|158.492|2.979|285.602|AH2.5|1.605|153.879|2.979|285.602|AH3|1.605|153.879|3.223|309.038|AH3.5|1.542|147.838|3.223|309.038|AH4|1.542|147.838|3.548|340.133|AH4.5|1.477|141.644|3.548|340.133|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.63301|5.6|1.52937|5.6|EK-1.5||K21|7.2006|5.6|6.12343|5.6|EK21||K1.5|1.56419|5.6|3.47442|5.6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/colombia/itf-w35-mosquera-women/brace-cadence-ortenzi-jasmin-Y94mVpbs/#ah;2;1.50;1","1.5","1.36","2.96","","","","","1.36","2.96","","","","","","",""
"CSV","0000028","20240424|132735","20240422_1542905_071462_052398","R05_1_COL_W35 Mosquera","Brace","Ortenzi","|K|0.522834|EK|G||OL1|2.0448|EOL1|OL2|2.1525|EOL2|OH1|2.688|EOH1|OH2|2.793|EOH2|EG|NA|NOT|ENA||AH-5.5|3.908|381.608|1.388|135.51|AH-5|3.908|381.608|1.645|160.619|AH-4|2.713|264.966|1.918|187.341|AH-3.5|2.196|214.494|1.918|187.341|AH-3|2.196|214.494|2.091|204.171|AH-2.5|2.007|195.996|2.091|204.171|AH-2|2.007|195.996|2.252|219.876|AH-1.5|1.878|183.42|2.252|219.876||AH1.5|1.653|158.492|2.826|270.964|AH2|1.653|158.492|2.979|285.602|AH2.5|1.605|153.879|2.979|285.602|AH3|1.605|153.879|3.223|309.038|AH3.5|1.542|147.838|3.223|309.038|AH4|1.542|147.838|3.548|340.133|AH4.5|1.477|141.644|3.548|340.133|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.63301|5.6|1.52937|5.6|EK-1.5||K21|7.2006|5.6|6.12343|5.6|EK21||K1.5|1.56419|5.6|3.47442|5.6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/colombia/itf-w35-mosquera-women/brace-cadence-ortenzi-jasmin-Y94mVpbs/#ah;2;-1.50;1","-1.5","2.71","1.42","","","","","2.71","1.42","","","","","","",""
"CSV","0000028","20240424|132721","20240422_1542905_071462_052398","R05_1_COL_W35 Mosquera","Brace","Ortenzi","|K|0.522834|EK|G||OL1|2.0448|EOL1|OL2|2.1525|EOL2|OH1|2.688|EOH1|OH2|2.793|EOH2|EG|NA|NOT|ENA||AH-5.5|3.908|381.608|1.388|135.51|AH-5|3.908|381.608|1.645|160.619|AH-4|2.713|264.966|1.918|187.341|AH-3.5|2.196|214.494|1.918|187.341|AH-3|2.196|214.494|2.091|204.171|AH-2.5|2.007|195.996|2.091|204.171|AH-2|2.007|195.996|2.252|219.876|AH-1.5|1.878|183.42|2.252|219.876||AH1.5|1.653|158.492|2.826|270.964|AH2|1.653|158.492|2.979|285.602|AH2.5|1.605|153.879|2.979|285.602|AH3|1.605|153.879|3.223|309.038|AH3.5|1.542|147.838|3.223|309.038|AH4|1.542|147.838|3.548|340.133|AH4.5|1.477|141.644|3.548|340.133|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.63301|5.6|1.52937|5.6|EK-1.5||K21|7.2006|5.6|6.12343|5.6|EK21||K1.5|1.56419|5.6|3.47442|5.6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/colombia/itf-w35-mosquera-women/brace-cadence-ortenzi-jasmin-Y94mVpbs/","","1.8","1.93","","","1.9","1.82","1.9","1.93","","","","","","",""
"CSV","0000029","20240424|132738","20240422_1542905_037189_017122","R05_1_COL_W35 Mosquera","Jose Portillo Ramirez","Estable","|K|0.354288|EK|G||OL1|2.90075|EOL1|OL2|1.65075|EOL2|OH1|3.7639|EOH1|OH2|2.17|EOH2|EG|NA|NOT|ENA||AH-5.5|5.703|556.944|1.248|121.885|AH-5|5.703|556.944|1.293|126.297|AH-4|4.918|480.278|1.375|134.279|AH-3.5|4.011|391.727|1.375|134.279|AH-3|4.011|391.727|1.411|137.798|AH-2.5|3.733|364.566|1.411|137.798|AH-2|3.733|364.566|1.468|143.366|AH-1.5|3.385|330.598|1.468|143.366||AH1.5|3.006|288.169|1.597|153.144|AH2|3.006|288.169|1.711|164.072|AH2.5|2.671|256.074|1.711|164.072|AH3|2.671|256.074|1.77|169.714|AH3.5|2.539|243.442|1.77|169.714|AH4|2.539|243.442|2.187|209.657|AH4.5|1.994|191.193|2.187|209.657|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.39624|5.6|1.5|1|EK-1.5||K21|7.58231|5.6|6.30495|5.6|EK21||K1.5|1.74964|5.6|2.88762|5.6|EK1.5||EAHS|","","-","","","","","","","","","","","","","","","",""
"CSV","0000030","20240424|132743","20240422_1542905_074077_015504","R05_1_COL_W35 Mosquera","Rakotomanga Rajaonah","Fossa","|K|0.69338|EK|G||OL1|1.54425|EOL1|OL2|3.35175|EOL2|OH1|2.03|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.812|274.599|1.61|157.274|AH-5|2.812|274.599|2.036|198.799|AH-4|2.06|201.216|2.513|245.407|AH-3.5|1.728|168.772|2.513|245.407|AH-3|1.728|168.772|2.985|291.484|AH-2.5|1.559|152.224|2.985|291.484|AH-2|1.559|152.224|3.493|341.12|AH-1.5|1.449|141.473|3.493|341.12||AH1.5|1.322|126.787|4.937|473.31|AH2|1.322|126.787|5.277|505.962|AH2.5|1.3|124.633|5.277|505.962|AH3|1.3|124.633|5.534|530.54|AH3.5|1.285|123.227|5.534|530.54|AH4|1.285|123.227|7.116|682.294|AH4.5|1.222|117.173|7.116|682.294|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.48128|5.6|1.9769|5.6|EK-1.5||K21|5.81108|5.6|9.03652|1|EK21||K1.5|1.5|1|5.6229|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/colombia/itf-w35-mosquera-women/rakotomanga-rajaonah-tiantsoa-sarah-fossa-huergo-nicole-xvJHz7zK/","","1.34","3.03","","","","","1.38","3.1","","","","","","",""
