"FDM","0000007","20240323|130454","20240318_1960312_109864_107297","R12_0_M25 Loule (POR)","Added/Nicod","Donski/Pereira","|K|0.575211|EK|G||OL1|1.7748|EOL1|OL2|2.478|EOL2|OH1|2.784|EOH1|OH2|3.422|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/portugal/itf-m25-loule-men-doubles/added-dan-nicod-jakub-donski-alexander-tiago-pereira-KWk8Jms9/","","","","","","","","1.6","2.2","","","","","","",""
"FDM","0000008","20240323|130457","20240318_1960212_109895_100927","R12_0_M25 Maceio (BRA)","Roveri Sidney/Urrea","Britto/Saraiva Dos Santos","|K|0.470871|EK|G||OL1|2.2365|EOL1|OL2|1.9278|EOL2|OH1|3.0885|EOH1|OH2|3.024|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/brazil/itf-m25-maceio-men-doubles/roveri-sidney-gabriel-urrea-andres-britto-luis-saraiva-dos-santos-paulo-andre-SliVU5MI/","","","","","","","","1.8","1.9","","","","","","",""
"FDM","0000009","20240323|130457","20240318_1959812_109846_053056","R12_0_M25 Toulouse-Balma (FRA)","Bertola/Bouquier","Poljak/Vocel","|K|0.442838|EK|G||OL1|2.373|EOL1|OL2|1.836|EOL2|OH1|3.277|EOH1|OH2|2.88|EOH2|EG|NA|NOT|ENA|","","https://www.oddsportal.com/tennis/france/itf-m25-toulouse-balma-men-doubles/bertola-remy-bouquier-arthur-poljak-david-vocel-matej-4ESGYv4A/","","","","","","","","","","","","","","","","G"
"FDV","0000010","20240323|130500","20240318_1537312_092554_092707","R12_0_W15 Heraklion (GRE)","Hobgarski/Leykina","Lavino/Sakellaridi","|K|0.409722|EK|G||OL1|2.5235|EOL1|OL2|1.7|EOL2|OH1|3.5525|EOH1|OH2|2.89|EOH2|EG|NA|NOT|ENA|","","https://www.oddsportal.com/tennis/greece/itf-w15-heraklion-3-women-doubles/hobgarski-katharina-leykina-polina-lavino-irene-sakellaridi-sapfo-YZeehQ00/","","","","","","","","","","","","","","","","G"
"CSV","0000011","20240323|130512","20240318_1536412_044527_084356","R12_1_W35 Swan Hill (AUS)","Da Silva Fick","Jones","|K|0.306048|EK|G||OL1|3.37791|EOL1|OL2|1.5602|EOL2|OH1|1|EOH1|OH2|145|EOH2|EG|NA|NOT|ENA||AH-5.5|5.868|570.296|1.248|121.263|AH-5|5.868|570.296|1.352|131.365|AH-4|4.31|418.831|1.451|140.976|AH-3.5|3.54|344.044|1.451|140.976|AH-3|3.54|344.044|1.485|144.311|AH-2.5|3.351|325.68|1.485|144.311|AH-2|3.351|325.68|1.569|152.502|AH-1.5|2.989|290.47|1.569|152.502||AH1.5|2.579|246.341|1.762|168.334|AH2|2.579|246.341|1.909|182.357|AH2.5|2.318|221.423|1.909|182.357|AH3|2.318|221.423|2.134|203.794|AH3.5|2.056|196.345|2.134|203.794|AH4|2.056|196.345|2.589|247.28|AH4.5|1.758|167.898|2.589|247.28|AH5|1.758|167.898|3.746|357.809|AH5.5|1.453|138.788|3.746|357.809||EAH||AHS||K-1.5|7.1089|1|2.1|1|EK-1.5||K21|10.1226|1|5.07257|10|EK21||K1.5|2.13284|10|2.2047|10|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/australia/itf-w35-swan-hill-women/da-silva-fick-gabriella-jones-emerson-Cn8GBCCr/#ah;2;3.50;2","3.5","1.77","2.0","","","","","1.77","2.0","","","","","","",""
"CSV","0000011","20240323|130514","20240318_1536412_044527_084356","R12_1_W35 Swan Hill (AUS)","Da Silva Fick","Jones","|K|0.306048|EK|G||OL1|3.37791|EOL1|OL2|1.5602|EOL2|OH1|1|EOH1|OH2|145|EOH2|EG|NA|NOT|ENA||AH-5.5|5.868|570.296|1.248|121.263|AH-5|5.868|570.296|1.352|131.365|AH-4|4.31|418.831|1.451|140.976|AH-3.5|3.54|344.044|1.451|140.976|AH-3|3.54|344.044|1.485|144.311|AH-2.5|3.351|325.68|1.485|144.311|AH-2|3.351|325.68|1.569|152.502|AH-1.5|2.989|290.47|1.569|152.502||AH1.5|2.579|246.341|1.762|168.334|AH2|2.579|246.341|1.909|182.357|AH2.5|2.318|221.423|1.909|182.357|AH3|2.318|221.423|2.134|203.794|AH3.5|2.056|196.345|2.134|203.794|AH4|2.056|196.345|2.589|247.28|AH4.5|1.758|167.898|2.589|247.28|AH5|1.758|167.898|3.746|357.809|AH5.5|1.453|138.788|3.746|357.809||EAH||AHS||K-1.5|7.1089|1|2.1|1|EK-1.5||K21|10.1226|1|5.07257|10|EK21||K1.5|2.13284|10|2.2047|10|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/australia/itf-w35-swan-hill-women/da-silva-fick-gabriella-jones-emerson-Cn8GBCCr/#ah;2;2.50;2","2.5","2.04","1.74","","","","","2.04","1.74","","","","","","",""
"CSV","0000011","20240323|130517","20240318_1536412_044527_084356","R12_1_W35 Swan Hill (AUS)","Da Silva Fick","Jones","|K|0.306048|EK|G||OL1|3.37791|EOL1|OL2|1.5602|EOL2|OH1|1|EOH1|OH2|145|EOH2|EG|NA|NOT|ENA||AH-5.5|5.868|570.296|1.248|121.263|AH-5|5.868|570.296|1.352|131.365|AH-4|4.31|418.831|1.451|140.976|AH-3.5|3.54|344.044|1.451|140.976|AH-3|3.54|344.044|1.485|144.311|AH-2.5|3.351|325.68|1.485|144.311|AH-2|3.351|325.68|1.569|152.502|AH-1.5|2.989|290.47|1.569|152.502||AH1.5|2.579|246.341|1.762|168.334|AH2|2.579|246.341|1.909|182.357|AH2.5|2.318|221.423|1.909|182.357|AH3|2.318|221.423|2.134|203.794|AH3.5|2.056|196.345|2.134|203.794|AH4|2.056|196.345|2.589|247.28|AH4.5|1.758|167.898|2.589|247.28|AH5|1.758|167.898|3.746|357.809|AH5.5|1.453|138.788|3.746|357.809||EAH||AHS||K-1.5|7.1089|1|2.1|1|EK-1.5||K21|10.1226|1|5.07257|10|EK21||K1.5|2.13284|10|2.2047|10|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/australia/itf-w35-swan-hill-women/da-silva-fick-gabriella-jones-emerson-Cn8GBCCr/#ah;2;1.50;1","1.5","1.62","2.24","","","","","1.62","2.24","","","","","","",""
"CSV","0000011","20240323|130516","20240318_1536412_044527_084356","R12_1_W35 Swan Hill (AUS)","Da Silva Fick","Jones","|K|0.306048|EK|G||OL1|3.37791|EOL1|OL2|1.5602|EOL2|OH1|1|EOH1|OH2|145|EOH2|EG|NA|NOT|ENA||AH-5.5|5.868|570.296|1.248|121.263|AH-5|5.868|570.296|1.352|131.365|AH-4|4.31|418.831|1.451|140.976|AH-3.5|3.54|344.044|1.451|140.976|AH-3|3.54|344.044|1.485|144.311|AH-2.5|3.351|325.68|1.485|144.311|AH-2|3.351|325.68|1.569|152.502|AH-1.5|2.989|290.47|1.569|152.502||AH1.5|2.579|246.341|1.762|168.334|AH2|2.579|246.341|1.909|182.357|AH2.5|2.318|221.423|1.909|182.357|AH3|2.318|221.423|2.134|203.794|AH3.5|2.056|196.345|2.134|203.794|AH4|2.056|196.345|2.589|247.28|AH4.5|1.758|167.898|2.589|247.28|AH5|1.758|167.898|3.746|357.809|AH5.5|1.453|138.788|3.746|357.809||EAH||AHS||K-1.5|7.1089|1|2.1|1|EK-1.5||K21|10.1226|1|5.07257|10|EK21||K1.5|2.13284|10|2.2047|10|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/australia/itf-w35-swan-hill-women/da-silva-fick-gabriella-jones-emerson-Cn8GBCCr/#ah;2;-1.50;1","-1.5","4.2","1.21","","","","","4.2","1.21","","","","","","",""
"CSV","0000011","20240323|130507","20240318_1536412_044527_084356","R12_1_W35 Swan Hill (AUS)","Da Silva Fick","Jones","|K|0.306048|EK|G||OL1|3.37791|EOL1|OL2|1.5602|EOL2|OH1|1|EOH1|OH2|145|EOH2|EG|NA|NOT|ENA||AH-5.5|5.868|570.296|1.248|121.263|AH-5|5.868|570.296|1.352|131.365|AH-4|4.31|418.831|1.451|140.976|AH-3.5|3.54|344.044|1.451|140.976|AH-3|3.54|344.044|1.485|144.311|AH-2.5|3.351|325.68|1.485|144.311|AH-2|3.351|325.68|1.569|152.502|AH-1.5|2.989|290.47|1.569|152.502||AH1.5|2.579|246.341|1.762|168.334|AH2|2.579|246.341|1.909|182.357|AH2.5|2.318|221.423|1.909|182.357|AH3|2.318|221.423|2.134|203.794|AH3.5|2.056|196.345|2.134|203.794|AH4|2.056|196.345|2.589|247.28|AH4.5|1.758|167.898|2.589|247.28|AH5|1.758|167.898|3.746|357.809|AH5.5|1.453|138.788|3.746|357.809||EAH||AHS||K-1.5|7.1089|1|2.1|1|EK-1.5||K21|10.1226|1|5.07257|10|EK21||K1.5|2.13284|10|2.2047|10|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/australia/itf-w35-swan-hill-women/da-silva-fick-gabriella-jones-emerson-Cn8GBCCr/","","2.58","1.47","","","","","2.59","1.47","","","","","","",""
