"FDM","0000007","20240514|082240","20240513_1972804_110861_111069","R04_0_SWE_M15 Kalmar","Munkhammar/Renard","Gustafsson/Jansson","","GEW","https://www.oddsportal.com/tennis/sweden/itf-m15-kalmar-men-doubles/munkhammar-patrik-renard-lucas-gustafsson-filip-jansson-oskar-OlWqjBx0/","","","","","","","","2.7","1.4","","","","","","",""
"FDV","0000008","20240514|082246","20240513_1549004_089354_093885","R04_0_SRB_W15 Kursumlijska Banja","Petkovic/Tanaskovic","Bitton/Marmorstein","","GEW","https://www.oddsportal.com/tennis/serbia/itf-w15-kursumlijska-banja-5-women-doubles/petkovic-lana-tanaskovic-masa-bitton-adi-marmorstein-jessica-ELZ2leZi/","","","","","","","","1.12","5.35","","","","","","",""
"FSM","0000009","20240514|082250","20240513_1973204_091543_061966","R04_0_ARG_M15 Neuquen","Cavallo","Justo","|K|0.0905121|EK|G||OL1|11.3152|EOL1|OL2|1.1704|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|3790.55|3790.55|106.253|106.253|AH-3.5|1699.32|1699.32|106.253|106.253|AH-3|1699.32|1699.32|108.97|108.97|AH-2.5|1214.83|1214.83|108.97|108.97|AH-2|1214.83|1214.83|110.291|110.291|AH-1.5|1071.75|1071.75|110.291|110.291||AH1.5|600.774|600.774|119.969|119.969|AH2|600.774|600.774|127.072|127.072|AH2.5|469.388|469.388|127.072|127.072|AH3|469.388|469.388|138.757|138.757|AH3.5|358.018|358.018|138.757|138.757|AH4|358.018|358.018|160.132|160.132|AH4.5|266.3|266.3|160.132|160.132|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/argentina/itf-m15-neuquen-men/cavallo-fernando-justo-guido-ivan-IT2OSigA/","","","","","","","","8.2","1.05","","","","","","",""
"FSM","0000010","20240514|082300","20240513_1973204_025408_074894","R04_0_ARG_M15 Neuquen","Descotte","Monferrer","|K|0.743958|EK|G||OL1|1.4364|EOL1|OL2|4.00384|EOL2|OH1|135|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|186.4|186.4|264.776|264.776|AH-3.5|160.688|160.688|264.776|264.776|AH-3|160.688|160.688|298.574|298.574|AH-2.5|150.359|150.359|298.574|298.574|AH-2|150.359|150.359|326.023|326.023|AH-1.5|144.243|144.243|326.023|326.023||AH1.5|130.985|130.985|422.737|422.737|AH2|130.985|130.985|479.714|479.714|AH2.5|126.336|126.336|479.714|479.714|AH3|126.336|126.336|607.553|607.553|AH3.5|119.702|119.702|607.553|607.553|AH4|119.702|119.702|807.088|807.088|AH4.5|114.143|114.143|807.088|807.088|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/argentina/itf-m15-neuquen-men/descotte-matias-franco-monferrer-ezequiel-Qg6WQVNM/","","","","","","","","1.4","2.7","","","","","","",""
"FSM","0000011","20240514|082316","20240513_1973104_015000_091448","R04_0_AUT_M15 Villach","Gutierrez","Engel","|K|0.6239|EK|G||OL1|1.71304|EOL1|OL2|2.72384|EOL2|OH1|161|EOH1|OH2|3.99|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|202.092|202.092|224.881|224.881|AH-3.5|180.076|180.076|224.881|224.881|AH-3|180.076|180.076|240.912|240.912|AH-2.5|170.966|170.966|240.912|240.912|AH-2|170.966|170.966|255.575|255.575|AH-1.5|164.278|164.278|255.575|255.575||AH1.5|146.258|146.258|316.179|316.179|AH2|146.258|146.258|330.562|330.562|AH2.5|143.372|143.372|330.562|330.562|AH3|143.372|143.372|395.876|395.876|AH3.5|133.798|133.798|395.876|395.876|AH4|133.798|133.798|498.099|498.099|AH4.5|125.119|125.119|498.099|498.099|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/austria/itf-m15-villach-men/gutierrez-oscar-jose-engel-justin-vyZ0wM77/#ah;2;-3.50;2","-3.5","","","","","","","","","","","","","","",""
"FSM","0000011","20240514|082318","20240513_1973104_015000_091448","R04_0_AUT_M15 Villach","Gutierrez","Engel","|K|0.6239|EK|G||OL1|1.71304|EOL1|OL2|2.72384|EOL2|OH1|161|EOH1|OH2|3.99|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|202.092|202.092|224.881|224.881|AH-3.5|180.076|180.076|224.881|224.881|AH-3|180.076|180.076|240.912|240.912|AH-2.5|170.966|170.966|240.912|240.912|AH-2|170.966|170.966|255.575|255.575|AH-1.5|164.278|164.278|255.575|255.575||AH1.5|146.258|146.258|316.179|316.179|AH2|146.258|146.258|330.562|330.562|AH2.5|143.372|143.372|330.562|330.562|AH3|143.372|143.372|395.876|395.876|AH3.5|133.798|133.798|395.876|395.876|AH4|133.798|133.798|498.099|498.099|AH4.5|125.119|125.119|498.099|498.099|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/austria/itf-m15-villach-men/gutierrez-oscar-jose-engel-justin-vyZ0wM77/#ah;2;1.50;1","1.5","","","","","","","","","","","","","","",""
"FSM","0000011","20240514|082317","20240513_1973104_015000_091448","R04_0_AUT_M15 Villach","Gutierrez","Engel","|K|0.6239|EK|G||OL1|1.71304|EOL1|OL2|2.72384|EOL2|OH1|161|EOH1|OH2|3.99|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|202.092|202.092|224.881|224.881|AH-3.5|180.076|180.076|224.881|224.881|AH-3|180.076|180.076|240.912|240.912|AH-2.5|170.966|170.966|240.912|240.912|AH-2|170.966|170.966|255.575|255.575|AH-1.5|164.278|164.278|255.575|255.575||AH1.5|146.258|146.258|316.179|316.179|AH2|146.258|146.258|330.562|330.562|AH2.5|143.372|143.372|330.562|330.562|AH3|143.372|143.372|395.876|395.876|AH3.5|133.798|133.798|395.876|395.876|AH4|133.798|133.798|498.099|498.099|AH4.5|125.119|125.119|498.099|498.099|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/austria/itf-m15-villach-men/gutierrez-oscar-jose-engel-justin-vyZ0wM77/#ah;2;-1.50;1","-1.5","","","","","","","","","","","","","","",""
"FSM","0000011","20240514|082307","20240513_1973104_015000_091448","R04_0_AUT_M15 Villach","Gutierrez","Engel","|K|0.6239|EK|G||OL1|1.71304|EOL1|OL2|2.72384|EOL2|OH1|161|EOH1|OH2|3.99|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|202.092|202.092|224.881|224.881|AH-3.5|180.076|180.076|224.881|224.881|AH-3|180.076|180.076|240.912|240.912|AH-2.5|170.966|170.966|240.912|240.912|AH-2|170.966|170.966|255.575|255.575|AH-1.5|164.278|164.278|255.575|255.575||AH1.5|146.258|146.258|316.179|316.179|AH2|146.258|146.258|330.562|330.562|AH2.5|143.372|143.372|330.562|330.562|AH3|143.372|143.372|395.876|395.876|AH3.5|133.798|133.798|395.876|395.876|AH4|133.798|133.798|498.099|498.099|AH4.5|125.119|125.119|498.099|498.099|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/austria/itf-m15-villach-men/gutierrez-oscar-jose-engel-justin-vyZ0wM77/","","","","","","","","1.44","2.6","","","","","","",""
"FSM","0000012","20240514|082330","20240513_1973104_080500_048441","R04_0_AUT_M15 Villach","Karol","Zima","|K|0.832258|EK|G||OL1|1.28744|EOL1|OL2|6.11328|EOL2|OH1|121|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|169.103|169.103|335.803|335.803|AH-3.5|142.408|142.408|335.803|335.803|AH-3|142.408|142.408|430.382|430.382|AH-2.5|130.268|130.268|430.382|430.382|AH-2|130.268|130.268|541.982|541.982|AH-1.5|122.625|122.625|541.982|541.982||AH1.5|112.172|112.172|921.579|921.579|AH2|112.172|112.172|1136.6|1136.6|AH2.5|109.647|109.647|1136.6|1136.6|AH3|109.647|109.647|1939.05|1939.05|AH3.5|105.438|105.438|1939.05|1939.05|AH4|105.438|105.438|6972.75|6972.75|AH4.5|101.455|101.455|6972.75|6972.75|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/austria/itf-m15-villach-men/karol-milos-zima-leopold-YcfzhLM0/#ah;2;-4.50;2","-4.5","","","","","","","","","","","","","","",""
"FSM","0000012","20240514|082332","20240513_1973104_080500_048441","R04_0_AUT_M15 Villach","Karol","Zima","|K|0.832258|EK|G||OL1|1.28744|EOL1|OL2|6.11328|EOL2|OH1|121|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|169.103|169.103|335.803|335.803|AH-3.5|142.408|142.408|335.803|335.803|AH-3|142.408|142.408|430.382|430.382|AH-2.5|130.268|130.268|430.382|430.382|AH-2|130.268|130.268|541.982|541.982|AH-1.5|122.625|122.625|541.982|541.982||AH1.5|112.172|112.172|921.579|921.579|AH2|112.172|112.172|1136.6|1136.6|AH2.5|109.647|109.647|1136.6|1136.6|AH3|109.647|109.647|1939.05|1939.05|AH3.5|105.438|105.438|1939.05|1939.05|AH4|105.438|105.438|6972.75|6972.75|AH4.5|101.455|101.455|6972.75|6972.75|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/austria/itf-m15-villach-men/karol-milos-zima-leopold-YcfzhLM0/#ah;2;-5.50;2","-5.5","","","","","","","","","","","","","","",""
"FSM","0000012","20240514|082335","20240513_1973104_080500_048441","R04_0_AUT_M15 Villach","Karol","Zima","|K|0.832258|EK|G||OL1|1.28744|EOL1|OL2|6.11328|EOL2|OH1|121|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|169.103|169.103|335.803|335.803|AH-3.5|142.408|142.408|335.803|335.803|AH-3|142.408|142.408|430.382|430.382|AH-2.5|130.268|130.268|430.382|430.382|AH-2|130.268|130.268|541.982|541.982|AH-1.5|122.625|122.625|541.982|541.982||AH1.5|112.172|112.172|921.579|921.579|AH2|112.172|112.172|1136.6|1136.6|AH2.5|109.647|109.647|1136.6|1136.6|AH3|109.647|109.647|1939.05|1939.05|AH3.5|105.438|105.438|1939.05|1939.05|AH4|105.438|105.438|6972.75|6972.75|AH4.5|101.455|101.455|6972.75|6972.75|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/austria/itf-m15-villach-men/karol-milos-zima-leopold-YcfzhLM0/#ah;2;1.50;1","1.5","","","","","","","","","","","","","","",""
"FSM","0000012","20240514|082333","20240513_1973104_080500_048441","R04_0_AUT_M15 Villach","Karol","Zima","|K|0.832258|EK|G||OL1|1.28744|EOL1|OL2|6.11328|EOL2|OH1|121|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|169.103|169.103|335.803|335.803|AH-3.5|142.408|142.408|335.803|335.803|AH-3|142.408|142.408|430.382|430.382|AH-2.5|130.268|130.268|430.382|430.382|AH-2|130.268|130.268|541.982|541.982|AH-1.5|122.625|122.625|541.982|541.982||AH1.5|112.172|112.172|921.579|921.579|AH2|112.172|112.172|1136.6|1136.6|AH2.5|109.647|109.647|1136.6|1136.6|AH3|109.647|109.647|1939.05|1939.05|AH3.5|105.438|105.438|1939.05|1939.05|AH4|105.438|105.438|6972.75|6972.75|AH4.5|101.455|101.455|6972.75|6972.75|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/austria/itf-m15-villach-men/karol-milos-zima-leopold-YcfzhLM0/#ah;2;-1.50;1","-1.5","","","","","","","","","","","","","","",""
