"FDM","0000043","20240319|093559","20240318_1960404_109790_109791","R04_0_M15 Chandigarh (IND)","Hans/Sultanov","Denisov/Kalyanpur","|K|0.536972|EK|G||OL1|1.9074|EOL1|OL2|2.268|EOL2|OH1|2.992|EOH1|OH2|3.132|EOH2|EG|NA|NOT|ENA|","","https://www.oddsportal.com/tennis/india/itf-m15-chandigarh-men-doubles/hans-kabir-sultanov-khumoyun-denisov-ivan-kalyanpur-adil-jsLNnEB5/","","","","","","","","","","","","","","","","G"
"FDM","0000044","20240319|093606","20240318_1961004_108573_088402","R04_0_M15 Heraklion (GRE)","Andre/Jadoun","Sakellaridis/Sakellaridis","|K|0.403475|EK|G||OL1|2.604|EOL1|OL2|1.7136|EOL2|OH1|3.596|EOH1|OH2|2.688|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/greece/itf-m15-heraklion-3-men-doubles/andre-seydina-jadoun-nicolas-dimitris-sakellaridis-sakellaridis-michalis-f7Xj1nNL/","","","","","","","","2.25","1.57","","","","","","",""
"FDM","0000045","20240319|093610","20240318_1961004_109839_109840","R04_0_M15 Heraklion (GRE)","Heinonen/Quayle","Demanet/Donald","|K|0.51011|EK|G||OL1|2.0685|EOL1|OL2|2.1525|EOL2|OH1|2.8565|EOH1|OH2|2.9725|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/greece/itf-m15-heraklion-3-men-doubles/heinonen-adam-quayle-david-demanet-emilien-donald-matthew-2aFq38h9/","","","","","","","","2.45","1.48","","","","","","",""
"FDM","0000046","20240319|093614","20240318_1961004_094266_109844","R04_0_M15 Heraklion (GRE)","Kimhi/Shimanov","O'Hoisin/Wiersholm","|K|0.392162|EK|G||OL1|2.6775|EOL1|OL2|1.683|EOL2|OH1|3.6975|EOH1|OH2|2.64|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/greece/itf-m15-heraklion-3-men-doubles/kimhi-orel-shimanov-ofek-o-hoisin-osgar-wiersholm-henrik-hrDRfp0k/","","","","","","","","2.08","1.66","","","","","","",""
"FDM","0000047","20240319|093618","20240318_1961004_109845_107415","R04_0_M15 Heraklion (GRE)","Schinas/Valaris","Holban/Polichronopoulos","","GEW","https://www.oddsportal.com/tennis/greece/itf-m15-heraklion-3-men-doubles/schinas-stephanos-andreas-holban-vladimir-polichronopoulos-andreas-YcWf06xS/","","","","","","","","1.29","3.25","","","","","","",""
"FDM","0000048","20240319|093622","20240318_1961004_082639_109843","R04_0_M15 Heraklion (GRE)","Thanos/Xilas","Di Natale/Pieri","|K|0.674916|EK|G||OL1|1.5198|EOL1|OL2|3.234|EOL2|OH1|2.384|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/greece/itf-m15-heraklion-3-men-doubles/thanos-aristotelis-xilas-ioannis-di-natale-gian-matias-pieri-samuele-t4gMGRM8/","","","","","","","","1.6","2.2","","","","","","",""
