"DM","0000043","20240522|084543","20240520_1938109_092756_103306","R09_2_SUI_Gonet Geneva Open - Geneva","Nys/Zielinski","Escobar/Nedovyesov","|K|0.555|EK|G||OL1|1.96385|EOL1|OL2|2.32875|EOL2|OH1|181|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.05435|ENAOL1|NAOL2|2.4525|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/switzerland/atp-geneva-doubles/nys-hugo-zielinski-jan-escobar-gonzalo-nedovyesov-aleksandr-Yo2xTFuQ/","","","","","","1.73","2.0","1.73","2.0","","","","","","",""
"DM","0000044","20240522|084547","20240520_1938109_092918_111048","R09_2_SUI_Gonet Geneva Open - Geneva","Frantzen/Jebens","Mies/Skupski","|K|0.398519|EK|G||OL1|2.59785|EOL1|OL2|1.81195|EOL2|OH1|1|EOH1|OH2|167|EOH2|EG|NA||NAOL1|2.7359|ENAOL1|NAOL2|1.89545|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/switzerland/atp-geneva-doubles/frantzen-constantin-jebens-hendrik-mies-andreas-skupski-neal-QkI3lElK/","","","","","","2.75","1.4","2.75","1.4","","","","","","",""
"SM","0000045","20240522|084550","20240527_1938302_020654_029457","R02_4_FRA_French Open - Paris","Barrere","Pellegrino","|K|0.729966|EK|G||OL1|1.507|EOL1|OL2|4.06245|EOL2|OH1|1.9865|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.5207|ENAOL1|NAOL2|4.06987|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/atp-french-open/barrere-gregoire-pellegrino-andrea-v3mpRSH6/","","","","","","1.33","3.2","1.33","3.47","","","","","","",""
"SM","0000046","20240522|084553","20240527_1938302_037741_021329","R02_4_FRA_French Open - Paris","Bergs","De Loore","|K|0.738968|EK|G||OL1|1.496|EOL1|OL2|4.2048|EOL2|OH1|1.972|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.5096|ENAOL1|NAOL2|4.21248|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/atp-french-open/bergs-zizou-de-loore-joris-ELgEtk5t/","","1.24","4.1","","","1.26","3.8","1.26","4.25","","","","","","",""
"SM","0000047","20240522|084557","20240527_1938302_028932_048013","R02_4_FRA_French Open - Paris","Grenier","Squire","|K|0.382606|EK|G||OL1|2.8689|EOL1|OL2|1.782|EOL2|OH1|3.5894|EOH1|OH2|2.349|EOH2|EG|NA||NAOL1|2.87414|ENAOL1|NAOL2|1.7982|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/atp-french-open/grenier-hugo-squire-henri-MoVjtyvA/","","2.32","1.62","","","2.2","1.66","2.32","1.66","","","","","","",""
"SM","0000048","20240522|084600","20240527_1938302_025171_017829","R02_4_FRA_French Open - Paris","Halys","Schwartzman","|K|0.386294|EK|G||OL1|2.83605|EOL1|OL2|1.793|EOL2|OH1|3.5483|EOH1|OH2|2.3635|EOH2|EG|NA||NAOL1|2.84123|ENAOL1|NAOL2|1.8093|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/atp-french-open/halys-quentin-schwartzman-diego-CfhD7sLG/","","2.42","1.58","","","2.35","1.57","2.42","1.6","","","","","","",""
