"FDM","0000007","20240615|082337","20240610_1979810_111903_111944","R10_0_POL_M15 Koszalin","Homola/Zahraj","Staeheli/Stepanov","|K|0.656594|EK|G||OL1|1.57131|EOL1|OL2|3.066|EOL2|OH1|153|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/poland/itf-m15-koszalin-men-doubles/homola-patrik-zahraj-patrick-staeheli-luca-timofey-stepanov-pQB16wON/","","","","2.59","1.44","","","","","2.6","1.44","","","","","","",""
"FDM","0000008","20240615|082341","20240610_1979612_081675_111028","R12_0_POR_M25 Elvas","Graca/Stoliar","Araujo/Domingues","|K|0.0001|EK|G||OL1|10500|EOL1|OL2|1.03727|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/portugal/itf-m25-elvas-men-doubles/graca-joao-stoliar-illia-araujo-pedro-domingues-joao-SONnOBWs/","","","","5.85","1.1","","","","","5.85","1.11","","","","","","",""
"FDM","0000009","20240615|082345","20240610_1980012_111455_106982","R12_0_ROU_M15 Oradea","Bass/Pavel","Alvarez Sarmiento/Rocens","|K|0.827342|EK|G||OL1|1.24267|EOL1|OL2|6.09|EOL2|OH1|121|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/romania/itf-m15-oradea-men-doubles/bass-finn-pavel-bogdan-alvarez-sarmiento-mateo-luis-rocens-martins-lxacnqKN/","","","","1.14","4.9","","","","","1.14","4.93","","","","","","",""
"FDM","0000010","20240615|082348","20240610_1980412_111603_111254","R12_0_SRB_M15 Kursumlijska Banja","Latinovic/Pavlovic","Juhas/Sharipov","|K|0.32887|EK|G||OL1|3.2025|EOL1|OL2|1.5405|EOL2|OH1|1|EOH1|OH2|150|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/serbia/itf-m15-kursumlijska-banja-7-men-doubles/latinovic-stefan-pavlovic-luka-juhas-kristijan-sharipov-marat-tdg8IkGP/","","","","2.37","1.52","","","","","2.37","1.53","","","","","","",""
"FDM","0000011","20240615|082352","20240610_1980312_111863_103225","R12_0_TUN_M15 Monastir","Saraiva Dos Santos/Van Wyk","Agafonov/Lomakin","|K|0.394831|EK|G||OL1|2.667|EOL1|OL2|1.70482|EOL2|OH1|4.318|EOH1|OH2|166|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/tunisia/itf-m15-monastir-24-men-doubles/saraiva-dos-santos-paulo-andre-van-wyk-kris-agafonov-egor-lomakin-grigoriy-pCzubLHq/","","","","2.0","1.72","","","","","2.0","1.73","","","","","","",""
