"SM","0000019","20240531|123351","20240527_1938306_029932_022432","R06_4_FRA_French Open - Paris","Fritz","Kokkinakis","|K|0.813434|EK|G||OL1|1.353|EOL1|OL2|5.88015|EOL2|OH1|1.7835|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.3653|ENAOL1|NAOL2|5.89089|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/atp-french-open/fritz-taylor-kokkinakis-thanasi-GMkulYhC/","","1.2","5.0","","","1.17","5.3","1.2","5.3","","","","","","",""
"SM","0000020","20240531|123356","20240527_1938306_013048_069471","R06_4_FRA_French Open - Paris","Kovalik","Rune","|K|0.125472|EK|G||OL1|8.72715|EOL1|OL2|1.265|EOL2|OH1|1|EOH1|OH2|1.6675|EOH2|EG|NA||NAOL1|8.74309|ENAOL1|NAOL2|1.2765|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/atp-french-open/kovalik-jozef-rune-holger-r9iXkfOa/","","6.67","1.14","","","6.25","1.13","6.67","1.14","","","","","","",""
"SM","0000021","20240531|123400","20240527_1938306_058327_022807","R06_4_FRA_French Open - Paris","Machac","Medvedev","|K|0.24947|EK|G||OL1|4.39095|EOL1|OL2|1.474|EOL2|OH1|1|EOH1|OH2|1.943|EOH2|EG|NA||NAOL1|4.39897|ENAOL1|NAOL2|1.4874|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/atp-french-open/machac-tomas-medvedev-daniil-nPdWPinm/","","3.57","1.33","","","3.2","1.35","3.57","1.35","","","","","","",""
"SM","0000022","20240531|123405","20240527_1938306_024008_033860","R06_4_FRA_French Open - Paris","Zverev","Griekspoor","|K|0.950554|EK|G||OL1|1.166|EOL1|OL2|22.1519|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1766|ENAOL1|NAOL2|22.1923|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/atp-french-open/zverev-alexander-griekspoor-tallon-Ao27fl6F/","","1.13","7.14","","","1.1","7.5","1.13","7.5","","","","","","",""
"SV","0000023","20240531|123409","20240527_1522506_044510_006651","R06_4_FRA_French Open - Paris","Gracheva","Begu","|K|0.368191|EK|G||OL1|2.74448|EOL1|OL2|1.7808|EOL2|OH1|1|EOH1|OH2|159|EOH2|EG|NA||NAOL1|2.96752|ENAOL1|NAOL2|1.7808|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA||AHS||K-1.5|1|1|1|1|EK-1.5||K21|1|1|1|1|EK21||K1.5|1|1|1|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/wta-french-open/gracheva-varvara-begu-irina-dG9gffce/","","2.66","1.53","","","2.6","1.5","2.66","1.53","","","","","","",""
"SV","0000024","20240531|123413","20240527_1522506_011672_042098","R06_4_FRA_French Open - Paris","Keys","Navarro","|K|0.601759|EK|G||OL1|1.8704|EOL1|OL2|2.54268|EOL2|OH1|167|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.8704|ENAOL1|NAOL2|2.74932|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AHS||K-1.5|1|1|1|1|EK-1.5||K21|1|1|1|1|EK21||K1.5|1|1|1|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/wta-french-open/keys-madison-navarro-emma-OGxg1gid/","","1.67","2.3","","","1.61","2.32","1.67","2.32","","","","","","",""
