"FDM","0000007","20240321|171816","20240318_1960510_109781_109783","R10_0_M15 Nishi-Tokyo (JPN)","Chikami/Yamaguchi","Kusuhara/Mochizuki","","GEW","https://www.oddsportal.com/tennis/japan/itf-m15-nishi-tokyo-men-doubles/chikami-shohei-yamaguchi-yuzuki-kusuhara-yusuke-mochizuki-yuki-vNFTNvuf/","","","","","","","","2.95","1.36","","","","","","",""
"FDM","0000008","20240321|171820","20240318_1960510_109785_091997","R10_0_M15 Nishi-Tokyo (JPN)","Kono/Nishiwaki","Saitoh/Yamanaka","|K|0.495296|EK|G||OL1|2.121|EOL1|OL2|2.0895|EOL2|OH1|2.929|EOH1|OH2|2.8855|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/japan/itf-m15-nishi-tokyo-men-doubles/kono-yuhei-nishiwaki-kazuki-saitoh-keisuke-yamanaka-taiyo-UB8tLxPC/","","","","","","","","1.85","1.85","","","","","","",""
"FDM","0000009","20240321|171823","20240318_1961110_109861_109863","R10_0_M15 Sharm ElSheikh (EGY)","Binda/Bosio","Bondioli/Houghton","|K|0.46684|EK|G||OL1|2.2575|EOL1|OL2|1.9176|EOL2|OH1|3.1175|EOH1|OH2|3.008|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/egypt/itf-m15-sharm-elsheikh-8-men-doubles/binda-alexandr-bosio-gabriele-bondioli-federico-houghton-george-tn6imYEd/","","","","","","","","","","","","","","","",""
"SM","0000010","20240321|171834","20240318_1937105_024245_073956","R05_3_Miami Open - Miami (USA)","Bublik","Arnaldi","|K|0.510788|EK|G||OL1|2.156|EOL1|OL2|2.24885|EOL2|OH1|2.646|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.1756|ENAOL1|NAOL2|2.24885|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|9.636|11.36|1.41|1.662|AH-5|9.636|11.36|1.563|1.842|AH-4|5.774|6.807|1.787|2.107|AH-3.5|3.946|4.652|1.787|2.107|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.534|2.214|3.221|4.65|AH4|1.534|2.214|4.498|6.494|AH4.5|1.351|1.951|4.498|6.494|AH5|1.351|1.951|7.476|10.793|AH5.5|1.207|1.742|7.476|10.793||EAH||AHS||K-1.5|3.65041|7|1.51|7|EK-1.5||K21|4.63764|7|5.55217|7|EK21||K1.5|1.51|7|4.03355|7|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/atp-miami/bublik-alexander-arnaldi-matteo-bT9dTs5J/#ah;2;-1.50;2","-1.5","1.97","1.88","","","2.05","1.75","2.05","1.88","","","","","","",""
"SM","0000010","20240321|171835","20240318_1937105_024245_073956","R05_3_Miami Open - Miami (USA)","Bublik","Arnaldi","|K|0.510788|EK|G||OL1|2.156|EOL1|OL2|2.24885|EOL2|OH1|2.646|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.1756|ENAOL1|NAOL2|2.24885|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|9.636|11.36|1.41|1.662|AH-5|9.636|11.36|1.563|1.842|AH-4|5.774|6.807|1.787|2.107|AH-3.5|3.946|4.652|1.787|2.107|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.534|2.214|3.221|4.65|AH4|1.534|2.214|4.498|6.494|AH4.5|1.351|1.951|4.498|6.494|AH5|1.351|1.951|7.476|10.793|AH5.5|1.207|1.742|7.476|10.793||EAH||AHS||K-1.5|3.65041|7|1.51|7|EK-1.5||K21|4.63764|7|5.55217|7|EK21||K1.5|1.51|7|4.03355|7|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/atp-miami/bublik-alexander-arnaldi-matteo-bT9dTs5J/#ah;2;-2.50;2","-2.5","2.23","1.69","","","","","2.23","1.69","","","","","","",""
"SM","0000010","20240321|171839","20240318_1937105_024245_073956","R05_3_Miami Open - Miami (USA)","Bublik","Arnaldi","|K|0.510788|EK|G||OL1|2.156|EOL1|OL2|2.24885|EOL2|OH1|2.646|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.1756|ENAOL1|NAOL2|2.24885|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|9.636|11.36|1.41|1.662|AH-5|9.636|11.36|1.563|1.842|AH-4|5.774|6.807|1.787|2.107|AH-3.5|3.946|4.652|1.787|2.107|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.534|2.214|3.221|4.65|AH4|1.534|2.214|4.498|6.494|AH4.5|1.351|1.951|4.498|6.494|AH5|1.351|1.951|7.476|10.793|AH5.5|1.207|1.742|7.476|10.793||EAH||AHS||K-1.5|3.65041|7|1.51|7|EK-1.5||K21|4.63764|7|5.55217|7|EK21||K1.5|1.51|7|4.03355|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/atp-miami/bublik-alexander-arnaldi-matteo-bT9dTs5J/#ah;2;1.50;1","1.5","1.3","3.69","","","1.3","3.45","1.3","3.69","","","","","","",""
"SM","0000010","20240321|171837","20240318_1937105_024245_073956","R05_3_Miami Open - Miami (USA)","Bublik","Arnaldi","|K|0.510788|EK|G||OL1|2.156|EOL1|OL2|2.24885|EOL2|OH1|2.646|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.1756|ENAOL1|NAOL2|2.24885|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|9.636|11.36|1.41|1.662|AH-5|9.636|11.36|1.563|1.842|AH-4|5.774|6.807|1.787|2.107|AH-3.5|3.946|4.652|1.787|2.107|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.534|2.214|3.221|4.65|AH4|1.534|2.214|4.498|6.494|AH4.5|1.351|1.951|4.498|6.494|AH5|1.351|1.951|7.476|10.793|AH5.5|1.207|1.742|7.476|10.793||EAH||AHS||K-1.5|3.65041|7|1.51|7|EK-1.5||K21|4.63764|7|5.55217|7|EK21||K1.5|1.51|7|4.03355|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/atp-miami/bublik-alexander-arnaldi-matteo-bT9dTs5J/#ah;2;-1.50;1","-1.5","2.89","1.44","","","3.05","1.37","3.05","1.44","","","","","","",""
"SM","0000010","20240321|171826","20240318_1937105_024245_073956","R05_3_Miami Open - Miami (USA)","Bublik","Arnaldi","|K|0.510788|EK|G||OL1|2.156|EOL1|OL2|2.24885|EOL2|OH1|2.646|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.1756|ENAOL1|NAOL2|2.24885|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|9.636|11.36|1.41|1.662|AH-5|9.636|11.36|1.563|1.842|AH-4|5.774|6.807|1.787|2.107|AH-3.5|3.946|4.652|1.787|2.107|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.534|2.214|3.221|4.65|AH4|1.534|2.214|4.498|6.494|AH4.5|1.351|1.951|4.498|6.494|AH5|1.351|1.951|7.476|10.793|AH5.5|1.207|1.742|7.476|10.793||EAH||AHS||K-1.5|3.65041|7|1.51|7|EK-1.5||K21|4.63764|7|5.55217|7|EK21||K1.5|1.51|7|4.03355|7|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/atp-miami/bublik-alexander-arnaldi-matteo-bT9dTs5J/","","1.75","2.15","","","1.81","2.0","1.81","2.15","","","","","","",""
"SM","0000011","20240321|171851","20240318_1937105_033860_092985","R05_3_Miami Open - Miami (USA)","Griekspoor","Michelsen","|K|0.507141|EK|G||OL1|2.178|EOL1|OL2|2.22691|EOL2|OH1|1|EOH1|OH2|2.9435|EOH2|EG|NA||NAOL1|2.1978|ENAOL1|NAOL2|2.22691|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|1000|1000|1.432|1.689|AH-5|1000|1000|1.563|1.843|AH-4|1000|1000|1.746|2.058|AH-3.5|1000|1000|1.746|2.058|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1000|1000|3.001|4.332|AH4|1000|1000|4.462|6.442|AH4.5|1000|1000|4.462|6.442|AH5|1000|1000|8.034|11.598|AH5.5|1000|1000|8.034|11.598||EAH||AHS||K-1.5|3.76418|7|1.51|7|EK-1.5||K21|5.005|7|5.08397|7|EK21||K1.5|1.51|7|3.94687|7|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/atp-miami/griekspoor-tallon-michelsen-alex-xd0iE8ep/#ah;2;-0.50;2","-0.5","1.93","1.92","","","","","1.93","1.92","","","","","","",""
"SM","0000011","20240321|171853","20240318_1937105_033860_092985","R05_3_Miami Open - Miami (USA)","Griekspoor","Michelsen","|K|0.507141|EK|G||OL1|2.178|EOL1|OL2|2.22691|EOL2|OH1|1|EOH1|OH2|2.9435|EOH2|EG|NA||NAOL1|2.1978|ENAOL1|NAOL2|2.22691|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|1000|1000|1.432|1.689|AH-5|1000|1000|1.563|1.843|AH-4|1000|1000|1.746|2.058|AH-3.5|1000|1000|1.746|2.058|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1000|1000|3.001|4.332|AH4|1000|1000|4.462|6.442|AH4.5|1000|1000|4.462|6.442|AH5|1000|1000|8.034|11.598|AH5.5|1000|1000|8.034|11.598||EAH||AHS||K-1.5|3.76418|7|1.51|7|EK-1.5||K21|5.005|7|5.08397|7|EK21||K1.5|1.51|7|3.94687|7|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/atp-miami/griekspoor-tallon-michelsen-alex-xd0iE8ep/#ah;2;-1.50;2","-1.5","2.13","1.76","","","2.04","1.76","2.13","1.76","","","","","","",""
"SM","0000011","20240321|171856","20240318_1937105_033860_092985","R05_3_Miami Open - Miami (USA)","Griekspoor","Michelsen","|K|0.507141|EK|G||OL1|2.178|EOL1|OL2|2.22691|EOL2|OH1|1|EOH1|OH2|2.9435|EOH2|EG|NA||NAOL1|2.1978|ENAOL1|NAOL2|2.22691|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|1000|1000|1.432|1.689|AH-5|1000|1000|1.563|1.843|AH-4|1000|1000|1.746|2.058|AH-3.5|1000|1000|1.746|2.058|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1000|1000|3.001|4.332|AH4|1000|1000|4.462|6.442|AH4.5|1000|1000|4.462|6.442|AH5|1000|1000|8.034|11.598|AH5.5|1000|1000|8.034|11.598||EAH||AHS||K-1.5|3.76418|7|1.51|7|EK-1.5||K21|5.005|7|5.08397|7|EK21||K1.5|1.51|7|3.94687|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/atp-miami/griekspoor-tallon-michelsen-alex-xd0iE8ep/#ah;2;1.50;1","1.5","1.36","3.3","","","1.3","3.5","1.36","3.5","","","","","","",""
"SM","0000011","20240321|171854","20240318_1937105_033860_092985","R05_3_Miami Open - Miami (USA)","Griekspoor","Michelsen","|K|0.507141|EK|G||OL1|2.178|EOL1|OL2|2.22691|EOL2|OH1|1|EOH1|OH2|2.9435|EOH2|EG|NA||NAOL1|2.1978|ENAOL1|NAOL2|2.22691|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|1000|1000|1.432|1.689|AH-5|1000|1000|1.563|1.843|AH-4|1000|1000|1.746|2.058|AH-3.5|1000|1000|1.746|2.058|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1000|1000|3.001|4.332|AH4|1000|1000|4.462|6.442|AH4.5|1000|1000|4.462|6.442|AH5|1000|1000|8.034|11.598|AH5.5|1000|1000|8.034|11.598||EAH||AHS||K-1.5|3.76418|7|1.51|7|EK-1.5||K21|5.005|7|5.08397|7|EK21||K1.5|1.51|7|3.94687|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/atp-miami/griekspoor-tallon-michelsen-alex-xd0iE8ep/#ah;2;-1.50;1","-1.5","3.05","1.41","","","3.0","1.38","3.05","1.41","","","","","","",""
"SM","0000011","20240321|171842","20240318_1937105_033860_092985","R05_3_Miami Open - Miami (USA)","Griekspoor","Michelsen","|K|0.507141|EK|G||OL1|2.178|EOL1|OL2|2.22691|EOL2|OH1|1|EOH1|OH2|2.9435|EOH2|EG|NA||NAOL1|2.1978|ENAOL1|NAOL2|2.22691|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AH-5.5|1000|1000|1.432|1.689|AH-5|1000|1000|1.563|1.843|AH-4|1000|1000|1.746|2.058|AH-3.5|1000|1000|1.746|2.058|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1000|1000|3.001|4.332|AH4|1000|1000|4.462|6.442|AH4.5|1000|1000|4.462|6.442|AH5|1000|1000|8.034|11.598|AH5.5|1000|1000|8.034|11.598||EAH||AHS||K-1.5|3.76418|7|1.51|7|EK-1.5||K21|5.005|7|5.08397|7|EK21||K1.5|1.51|7|3.94687|7|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/atp-miami/griekspoor-tallon-michelsen-alex-xd0iE8ep/","","1.83","2.04","","","1.8","2.02","1.83","2.04","","","","","","",""
