"FSM","0000001","20240213|140710","20240212_1949904_068405_078285","R04_0_M15 Monastir (TUN)","Barreto Sanchez","Blanch","|K|0.41334|EK|G||OL1|2.46598|EOL1|OL2|1.87245|EOL2|OH1|3.63|EOH1|OH2|171|EOH2|EG|NA|NOT|ENA||AH-5.5|7.428|8.757|1.474|1.738|AH-5|7.428|8.757|1.603|1.89|AH-4|5.287|6.232|1.746|2.059|AH-3.5|4.161|4.905|1.746|2.059|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.981|2.861|2.184|3.154|AH4|1.981|2.861|2.61|3.768|AH4.5|1.726|2.492|2.61|3.768|AH5|1.726|2.492|3.38|4.879|AH5.5|1.5|2.166|3.38|4.879||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","","https://www.oddsportal.com/tennis/tunisia/itf-m15-monastir-7-men/barreto-sanchez-diego-augusto-blanch-dali-UylkCaT1/inplay-odds/","","","","","","","","","","","","","","","","G"
"FSM","0000002","20240213|140721","20240212_1950104_051086_038549","R04_0_M15 Nakhon Si Thammarat (THA)","Ogura","Sinha","|K|0.630321|EK|G||OL1|1.74105|EOL1|OL2|2.76149|EOL2|OH1|159|EOH1|OH2|4.065|EOH2|EG|NA|NOT|ENA||AH-5.5|3.685|4.344|1.846|2.177|AH-5|3.685|4.344|2.142|2.525|AH-4|2.889|3.406|2.512|2.962|AH-3.5|2.41|2.841|2.512|2.962|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.415|2.043|3.909|5.643|AH4|1.415|2.043|4.864|7.023|AH4.5|1.321|1.907|4.864|7.023|AH5|1.321|1.907|7.222|10.427|AH5.5|1.214|1.752|7.222|10.427||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/thailand/itf-m15-nakhon-si-thammarat-men/ogura-kousuke-sinha-nitin-kumar-hrujd4D5/#ah;2;-2.50;2","-2.5","1.92","1.81","","","","","1.92","1.81","","","","","","",""
"FSM","0000002","20240213|140723","20240212_1950104_051086_038549","R04_0_M15 Nakhon Si Thammarat (THA)","Ogura","Sinha","|K|0.630321|EK|G||OL1|1.74105|EOL1|OL2|2.76149|EOL2|OH1|159|EOH1|OH2|4.065|EOH2|EG|NA|NOT|ENA||AH-5.5|3.685|4.344|1.846|2.177|AH-5|3.685|4.344|2.142|2.525|AH-4|2.889|3.406|2.512|2.962|AH-3.5|2.41|2.841|2.512|2.962|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.415|2.043|3.909|5.643|AH4|1.415|2.043|4.864|7.023|AH4.5|1.321|1.907|4.864|7.023|AH5|1.321|1.907|7.222|10.427|AH5.5|1.214|1.752|7.222|10.427||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/thailand/itf-m15-nakhon-si-thammarat-men/ogura-kousuke-sinha-nitin-kumar-hrujd4D5/#ah;2;-3.00;2","-3.0","2.06","1.7","","","","","2.07","1.7","","","","","","",""
"FSM","0000002","20240213|140727","20240212_1950104_051086_038549","R04_0_M15 Nakhon Si Thammarat (THA)","Ogura","Sinha","|K|0.630321|EK|G||OL1|1.74105|EOL1|OL2|2.76149|EOL2|OH1|159|EOH1|OH2|4.065|EOH2|EG|NA|NOT|ENA||AH-5.5|3.685|4.344|1.846|2.177|AH-5|3.685|4.344|2.142|2.525|AH-4|2.889|3.406|2.512|2.962|AH-3.5|2.41|2.841|2.512|2.962|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.415|2.043|3.909|5.643|AH4|1.415|2.043|4.864|7.023|AH4.5|1.321|1.907|4.864|7.023|AH5|1.321|1.907|7.222|10.427|AH5.5|1.214|1.752|7.222|10.427||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/thailand/itf-m15-nakhon-si-thammarat-men/ogura-kousuke-sinha-nitin-kumar-hrujd4D5/#ah;2;1.50;1","1.5","1.29","3.36","","","","","1.29","3.36","","","","","","",""
"FSM","0000002","20240213|140725","20240212_1950104_051086_038549","R04_0_M15 Nakhon Si Thammarat (THA)","Ogura","Sinha","|K|0.630321|EK|G||OL1|1.74105|EOL1|OL2|2.76149|EOL2|OH1|159|EOH1|OH2|4.065|EOH2|EG|NA|NOT|ENA||AH-5.5|3.685|4.344|1.846|2.177|AH-5|3.685|4.344|2.142|2.525|AH-4|2.889|3.406|2.512|2.962|AH-3.5|2.41|2.841|2.512|2.962|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.415|2.043|3.909|5.643|AH4|1.415|2.043|4.864|7.023|AH4.5|1.321|1.907|4.864|7.023|AH5|1.321|1.907|7.222|10.427|AH5.5|1.214|1.752|7.222|10.427||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/thailand/itf-m15-nakhon-si-thammarat-men/ogura-kousuke-sinha-nitin-kumar-hrujd4D5/#ah;2;-1.50;1","-1.5","2.42","1.51","","","","","2.42","1.51","","","","","","",""
"FSM","0000002","20240213|140714","20240212_1950104_051086_038549","R04_0_M15 Nakhon Si Thammarat (THA)","Ogura","Sinha","|K|0.630321|EK|G||OL1|1.74105|EOL1|OL2|2.76149|EOL2|OH1|159|EOH1|OH2|4.065|EOH2|EG|NA|NOT|ENA||AH-5.5|3.685|4.344|1.846|2.177|AH-5|3.685|4.344|2.142|2.525|AH-4|2.889|3.406|2.512|2.962|AH-3.5|2.41|2.841|2.512|2.962|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.415|2.043|3.909|5.643|AH4|1.415|2.043|4.864|7.023|AH4.5|1.321|1.907|4.864|7.023|AH5|1.321|1.907|7.222|10.427|AH5.5|1.214|1.752|7.222|10.427||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/thailand/itf-m15-nakhon-si-thammarat-men/ogura-kousuke-sinha-nitin-kumar-hrujd4D5/","","1.64","2.16","","","","","1.64","2.25","","","","","","",""
"FSM","0000003","20240213|140727","20240212_1949404_087277_037486","R04_0_M25 Antalya (TUR)","Gea","Tomescu","|K|0.684029|EK|G||OL1|1.60965|EOL1|OL2|3.23023|EOL2|OH1|147|EOH1|OH2|4.755|EOH2|EG|NA|NOT|ENA||AH-5.5|3.968|4.678|1.783|2.101|AH-5|3.968|4.678|2.104|2.48|AH-4|2.961|3.49|2.479|2.922|AH-3.5|2.442|2.879|2.479|2.922|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.445|2.087|3.695|5.335|AH4|1.445|2.087|4.384|6.329|AH4.5|1.362|1.966|4.384|6.329|AH5|1.362|1.966|5.424|7.83|AH5.5|1.285|1.855|5.424|7.83||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","","https://www.oddsportal.com/tennis/turkey/itf-m25-antalya-3-men/gea-arthur-tomescu-dan-alexandru-4nxk80hP/","","","","","","","","","","","","","","","","G"
"FSM","0000004","20240213|140731","20240212_1950104_082696_046998","R04_0_M15 Nakhon Si Thammarat (THA)","Jones","Nishok Kumaran","|K|0.975214|EK|G||OL1|1.15|EOL1|OL2|41.1167|EOL2|OH1|103|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.259|2.663|2.701|3.184|AH-5|2.259|2.663|4.171|4.917|AH-4|1.744|2.057|6.834|8.057|AH-3.5|1.5|1.768|6.834|8.057|AH-3|1000|1000|1000|1000|AH-2.5|1000|1000|1000|1000|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|1000|1000|1000|1000|AH3|1000|1000|1000|1000|AH3.5|1.039|1.5|10390|15000|AH4|1.039|1.5|10390|15000|AH4.5|1.039|1.5|10390|15000|AH5|1.039|1.5|10390|15000|AH5.5|1.039|1.5|10390|15000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","","-","","","","","","","","","","","","","","","",""
"CDM","0000005","20240213|140731","20240212_1944404_094204_108787","R04_1_Bengaluru Challenger (IND)","Karteek Reddy Ganta/Sureshkumar","Bittoun/Janvier","|K|0.432279|EK|G||OL1|2.35944|EOL1|OL2|1.78221|EOL2|OH1|232|EOH1|OH2|2.655|EOH2|EG|NA||NAOL1|2.51256|ENAOL1|NAOL2|1.95231|ENAOL2|NAVE1|-7|ENAVE1|NAVE2|-3|ENAVE2||ENA|","","-","","","","","","","","","","","","","","","",""
"FDM","0000006","20240213|140734","20240212_1950004_109008_105709","R04_0_M15 Palm Coast (USA)","Corwin/Maginley","Jones/Tonejc","|K|0.693196|EK|G||OL1|1.479|EOL1|OL2|3.423|EOL2|OH1|2.32|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/usa/itf-m15-palm-coast-fl-men-doubles/corwin-felix-maginley-jody-jones-adam-tonejc-vito-2mDaKoce/","","","","","","","","1.44","2.59","","","","","","",""
