"FDM","0000061","20240314|085434","20240311_1958109_099624_089943","R09_0_M25 Creteil (FRA)","Bouquier/Oberleitner","Calzi/Raynel","|K|0.94021|EK|G||OL1|1.0914|EOL1|OL2|17.5665|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/france/itf-m25-creteil-men-doubles/bouquier-arthur-oberleitner-neil-calzi-raphael-amaury-raynel-Wrsf1MEe/","","","","","","","","1.21","3.9","","","","","","",""
"FDM","0000062","20240314|085437","20240311_1958409_038168_090325","R09_0_M25 Feira de Santana (BRA)","Dutra Da Silva/Sakamoto","Pereira/Roveri Sidney","|K|0.511693|EK|G||OL1|2.058|EOL1|OL2|2.1525|EOL2|OH1|2.842|EOH1|OH2|2.9725|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/brazil/itf-m25-feira-de-santana-men-doubles/dutra-da-silva-daniel-sakamoto-pedro-pereira-jose-roveri-sidney-gabriel-W4CAOBS4/","","","","","","","","1.52","2.37","","","","","","",""
"FDM","0000063","20240314|085437","20240311_1957909_081647_109551","R09_0_M25 Mildura (AUS)","Delaney/Saville","Nam Ji/Shin","|K|0.573464|EK|G||OL1|1.785|EOL1|OL2|2.4675|EOL2|OH1|2.8|EOH1|OH2|3.4075|EOH2|EG|NA|NOT|ENA|","","https://www.oddsportal.com/tennis/australia/itf-m25-mildura-men-doubles/delaney-jake-saville-luke-nam-ji-sung-shin-sanhui-WOdfHLOE/inplay-odds/","","","","","","","","","","","","","","","","G"
"FDM","0000064","20240314|085437","20240311_1958309_109581_106812","R09_0_M25 New Delhi (IND)","Hans/Qamar","Banthia/Vardhan","|K|0.181688|EK|G||OL1|5.7855|EOL1|OL2|1.2546|EOL2|OH1|1|EOH1|OH2|1.968|EOH2|EG|NA|NOT|ENA|","","https://www.oddsportal.com/tennis/india/itf-m25-new-delhi-men-doubles/hans-kabir-qamar-faisal-banthia-siddhant-vardhan-vishnu-SbA2zPZb/","","","","","","","","","","","","","","","","G"
"FDM","0000065","20240314|085444","20240311_1958309_095016_109577","R09_0_M25 New Delhi (IND)","Somani/Sureshkumar","Duhan/Inui","|K|0.872143|EK|G||OL1|1.173|EOL1|OL2|8.2215|EOL2|OH1|1.84|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/india/itf-m25-new-delhi-men-doubles/somani-parikshit-sureshkumar-manish-duhan-chirag-inui-yuichiro-fkvozeOI/","","","","","","","","1.12","5.35","","","","","","",""
"FDM","0000066","20240314|085447","20240311_1958209_109698_109701","R09_0_M25 Santo Domingo (DOM)","Delgado/Donarski","Hilderbrand/Kumar","","GEW","https://www.oddsportal.com/tennis/dominican-republic/itf-m25-santo-domingo-2-men-doubles/delgado-andrew-donarski-sid-hilderbrand-trey-kumar-pranav-td9tE3hO/","","","","","","","","6.7","1.08","","","","","","",""
